id,RegEventId,Regulation,AttGrade,RegId,NGrade
64540,224,3,P,61341,F
64541,224,3,P,61342,E
64542,224,3,P,61343,P
64543,224,3,P,61344,F
64544,224,3,P,61345,P
64545,224,3,P,61346,P
64546,224,3,P,61347,F
64547,224,3,P,61348,B
64548,224,3,P,61349,F
64549,224,3,P,61350,C
64550,224,3,P,61352,B
64551,224,3,P,61353,S
64552,224,3,P,61354,E
64554,224,3,P,61356,D
64555,224,3,P,61357,F
64556,224,3,P,61358,S
64557,224,3,P,61359,S
64559,224,3,P,61361,C
64560,224,3,P,61362,S
64561,224,3,P,61363,E
64562,224,3,P,61365,F
64563,224,3,P,61366,S
64564,224,3,P,61367,E
64565,224,3,P,61368,F
64566,224,3,P,61369,P
64567,224,3,P,61370,A
64568,224,3,P,61371,E
64569,224,3,P,61372,F
64570,224,3,P,61373,E
64571,224,3,P,61374,S
64572,224,3,P,61375,B
64573,224,3,P,61376,P
64574,224,3,P,61377,A
64575,224,3,P,61378,D
64576,224,3,P,61380,P
64577,224,3,P,61381,E
64578,224,3,P,61382,F
64579,224,3,P,61383,P
64580,224,3,P,61384,B
64581,224,3,P,61385,A
64582,224,3,P,61386,C
64583,224,3,P,61387,B
64584,224,3,P,61388,B
64585,224,3,P,61389,F
64586,224,3,P,61390,B
64587,224,3,P,61391,E
64588,224,3,P,61393,C
64589,224,3,P,61394,C
64590,224,3,P,61395,P
64591,224,3,P,61249,S
64592,224,3,P,61250,A
64593,224,3,P,61251,P
64594,224,3,P,61252,S
64595,224,3,P,61413,S
64596,224,3,P,61414,D
64597,224,3,P,61415,E
64598,224,3,P,61416,F
64599,224,3,P,61417,D
64600,224,3,P,61418,C
64601,224,3,P,61419,B
64602,224,3,P,61420,A
64603,224,3,P,61421,D
64604,224,3,P,61422,A
64605,224,3,P,61423,S
64606,224,3,P,61424,A
64608,224,3,P,61427,B
64609,224,3,P,61428,F
64610,224,3,P,61429,P
64611,224,3,P,61430,S
64612,224,3,P,61431,F
64613,224,3,P,61433,A
64614,224,3,P,61434,B
64615,224,3,P,61435,S
64616,224,3,P,61436,A
64617,224,3,P,61437,C
64618,224,3,P,61438,D
64619,224,3,P,61440,E
64620,224,3,P,61441,F
64621,224,3,P,61442,C
64622,224,3,P,61443,C
64623,224,3,P,61444,F
64624,224,3,P,61445,A
64625,224,3,P,61446,D
64626,224,3,P,61447,F
64627,224,3,P,61448,S
64628,224,3,P,61449,S
64629,224,3,P,61450,D
64630,224,3,P,61451,B
64631,224,3,P,61453,A
64632,224,3,P,61454,A
64633,224,3,P,61455,D
64634,224,3,P,61456,E
64635,224,3,P,61457,P
64636,224,3,P,61458,A
64637,224,3,P,61459,C
64640,224,3,P,61462,S
64641,224,3,P,61463,S
64642,224,3,P,61464,B
64643,224,3,P,61466,E
64644,224,3,P,61467,F
64645,224,3,P,61468,C
64646,224,3,P,61469,F
64647,224,3,P,61470,E
64648,224,3,P,61471,A
64649,224,3,P,61472,S
64650,224,3,P,61473,P
64651,224,3,P,61474,C
64652,224,3,P,61475,E
64653,224,3,P,61476,E
64654,224,3,P,61477,D
64655,224,3,P,61479,P
64656,224,3,P,61480,B
64657,224,3,P,61481,P
64658,224,3,P,61482,E
64659,224,3,P,61483,F
64660,224,3,P,61484,S
64661,224,3,P,61485,F
64663,224,3,P,61487,D
64664,224,3,P,61488,P
64665,224,3,P,61489,P
64666,224,3,P,61490,C
64667,224,3,P,61492,S
64668,224,3,P,61493,A
64669,224,3,P,61494,A
64670,224,3,P,61495,C
64671,224,3,P,61496,F
64672,224,3,P,61497,P
64673,224,3,P,61498,A
64674,224,3,P,61499,A
64675,224,3,P,61500,C
64676,224,3,P,61501,E
64677,224,3,P,61502,E
64678,224,3,P,61503,P
64679,224,3,P,61505,S
64680,224,3,P,61506,A
64681,224,3,P,61507,A
64682,224,3,P,61508,S
64683,224,3,P,61509,C
64684,224,3,P,61510,C
64685,224,3,P,61511,B
64686,224,3,P,61512,E
64687,224,3,P,61513,P
64688,224,3,P,61514,D
64689,224,3,P,61515,E
64691,224,3,P,61518,D
64692,224,3,P,61519,D
64693,224,3,P,61520,B
64694,224,3,P,61521,D
64695,224,3,P,61522,D
64696,224,3,P,61523,A
64697,224,3,P,61524,S
64698,224,3,P,61525,B
64699,224,3,P,61526,D
64700,224,3,P,61527,A
64701,224,3,P,61528,E
64702,224,3,P,61529,E
64703,224,3,P,61531,E
64704,224,3,P,61532,F
64705,224,3,P,61533,B
64706,224,3,P,61534,A
64707,224,3,P,61535,B
64708,224,3,P,61536,E
64709,224,3,P,61537,B
64710,224,3,P,61539,D
64711,224,3,P,61540,P
64712,224,3,P,61541,S
64713,224,3,P,61543,A
64714,224,3,P,61544,F
64715,224,3,P,61545,A
64716,224,3,P,61546,E
64717,224,3,P,61547,D
64718,224,3,P,61548,F
64719,224,3,P,61550,P
64720,224,3,P,61551,S
64721,224,3,P,61552,B
64722,224,3,P,61553,A
64723,224,3,P,61554,F
64724,224,3,P,61555,F
64725,224,3,P,61557,D
64726,224,3,P,61408,F
64727,224,3,P,61409,C
64728,224,3,P,61410,F
64729,224,3,P,61411,B
64730,224,3,P,61571,F
64731,224,3,P,61572,D
64732,224,3,P,61573,C
64733,224,3,P,61575,E
64734,224,3,P,61576,E
64735,224,3,P,61577,E
64736,224,3,P,61578,S
64737,224,3,P,61579,E
64738,224,3,P,61580,P
64739,224,3,P,61581,P
64740,224,3,P,61582,B
64741,224,3,P,61583,E
64742,224,3,P,61584,B
64743,224,3,P,61585,D
64744,224,3,P,61586,S
64745,224,3,P,61588,F
64746,224,3,P,61589,S
64747,224,3,P,61590,P
64748,224,3,P,61591,A
64749,224,3,P,61592,P
64750,224,3,P,61593,D
64751,224,3,P,61594,E
64753,224,3,P,61596,B
64754,224,3,P,61597,D
64755,224,3,P,61598,E
64756,224,3,P,61599,F
64757,224,3,P,61601,E
64758,224,3,P,61602,D
64759,224,3,P,61603,F
64760,224,3,P,61604,E
64761,224,3,P,61605,P
64762,224,3,P,61606,E
64763,224,3,P,61607,S
64764,224,3,P,61608,S
64765,224,3,P,61609,B
64766,224,3,P,61610,A
64767,224,3,P,61611,S
64768,224,3,P,61612,S
64769,224,3,P,61614,A
64770,224,3,P,61615,P
64771,224,3,P,61616,D
64772,224,3,P,61617,D
64773,224,3,P,61618,E
64774,224,3,P,61619,A
64775,224,3,P,61620,E
64776,224,3,P,61621,B
64777,224,3,P,61622,C
64778,224,3,P,61623,S
64779,224,3,P,61624,S
64780,224,3,P,61625,E
64781,224,3,P,61627,D
64782,224,3,P,61628,S
64783,224,3,P,61629,C
64784,224,3,P,61630,P
64785,224,3,P,61631,E
64787,224,3,P,61633,E
64788,224,3,P,61634,D
64789,224,3,P,61635,P
64790,224,3,P,61636,F
64791,224,3,P,61638,A
64792,224,3,P,61639,B
64794,224,3,P,61642,F
64795,224,3,P,61643,S
64796,224,3,P,61644,P
64797,224,3,P,61645,E
64798,224,3,P,61646,P
64799,224,3,P,61647,P
64800,224,3,P,61648,P
64801,224,3,P,61649,B
64802,224,3,P,61650,C
64803,224,3,P,61651,S
64804,224,3,P,61652,S
64805,224,3,P,61654,E
64806,224,3,P,61656,D
64807,224,3,P,61657,F
64808,224,3,P,61658,S
64809,224,3,P,61659,S
64810,224,3,P,61660,A
64811,224,3,P,61661,E
64812,224,3,P,61662,C
64813,224,3,P,61663,D
64814,224,3,P,61664,F
64815,224,3,P,61665,S
64817,224,3,P,61668,F
64818,224,3,P,61669,S
64819,224,3,P,61670,A
64820,224,3,P,61671,B
64821,224,3,P,61672,A
64822,224,3,P,61673,C
64823,224,3,P,61674,E
64824,224,3,P,61675,F
64825,224,3,P,61676,A
64826,224,3,P,61677,E
64827,224,3,P,61678,C
64828,224,3,P,61679,F
64829,224,3,P,61681,P
64830,224,3,P,61682,E
64831,224,3,P,61683,P
64832,224,3,P,61684,D
64833,224,3,P,61685,E
64834,224,3,P,61686,P
64835,224,3,P,61687,D
64836,224,3,P,61688,A
64837,224,3,P,61689,E
64838,224,3,P,61690,C
64839,224,3,P,61691,D
64840,224,3,P,61692,P
64841,224,3,P,61694,S
64842,224,3,P,61695,A
64843,224,3,P,61696,A
64844,224,3,P,61697,A
64845,224,3,P,61698,S
64846,224,3,P,61699,B
64849,224,3,P,61702,P
64850,224,3,P,61703,A
64851,224,3,P,61704,E
64853,224,3,P,61707,F
64854,224,3,P,61708,C
64855,224,3,P,61709,B
64856,224,3,P,61710,C
64857,224,3,P,61711,S
64858,224,3,P,61712,D
64859,224,3,P,61713,C
64860,224,3,P,61567,P
64861,224,3,P,61568,C
64862,224,3,P,61569,C
64863,224,3,P,61570,P
64864,224,3,P,61729,P
64865,224,3,P,61730,C
64866,224,3,P,61732,F
64867,224,3,P,61733,B
64868,224,3,P,61734,F
64869,224,3,P,61735,F
64870,224,3,P,61736,C
64871,224,3,P,61737,P
64872,224,3,P,61738,A
64873,224,3,P,61739,D
64874,224,3,P,61740,C
64875,224,3,P,61741,C
64876,224,3,P,61742,B
64877,224,3,P,61743,E
64878,224,3,P,61745,D
64879,224,3,P,61746,P
64880,224,3,P,61747,C
64881,224,3,P,61748,A
64882,224,3,P,61749,C
64883,224,3,P,61750,P
64884,224,3,P,61751,B
64885,224,3,P,61752,F
64886,224,3,P,61753,A
64887,224,3,P,61754,A
64888,224,3,P,61755,C
64889,224,3,P,61756,S
64890,224,3,P,61758,A
64891,224,3,P,61759,C
64892,224,3,P,61760,S
64893,224,3,P,61761,B
64894,224,3,P,61762,P
64895,224,3,P,61763,B
64896,224,3,P,61764,B
64897,224,3,P,61765,C
64898,224,3,P,61766,F
64899,224,3,P,61767,P
64900,224,3,P,61768,D
64901,224,3,P,61769,D
64902,224,3,P,61771,S
64903,224,3,P,61772,A
64904,224,3,P,61773,B
64905,224,3,P,61774,F
64906,224,3,P,61775,C
64907,224,3,P,61776,A
64908,224,3,P,61777,D
64910,224,3,P,61779,A
64911,224,3,P,61780,S
64912,224,3,P,61781,F
64914,224,3,P,61785,B
64915,224,3,P,61786,E
64916,224,3,P,61787,C
64917,224,3,P,61788,P
64918,224,3,P,61789,A
64919,224,3,P,61790,C
64920,224,3,P,61791,S
64921,224,3,P,61792,C
64922,224,3,P,61793,D
64923,224,3,P,61794,F
64924,224,3,P,61795,F
64926,224,3,P,61797,D
64927,224,3,P,61798,D
64928,224,3,P,61799,S
64930,224,3,P,61801,A
64931,224,3,P,61802,E
64932,224,3,P,61803,E
64933,224,3,P,61804,F
64934,224,3,P,61805,F
64935,224,3,P,61806,C
64936,224,3,P,61807,F
64937,224,3,P,61808,P
64938,224,3,P,61810,E
64939,224,3,P,61811,A
64940,224,3,P,61812,P
64941,224,3,P,61813,A
64942,224,3,P,61814,D
64943,224,3,P,61815,B
64944,224,3,P,61816,E
64945,224,3,P,61817,E
64946,224,3,P,61818,F
64947,224,3,P,61819,P
64948,224,3,P,61820,F
64949,224,3,P,61821,E
64950,224,3,P,61824,D
64951,224,3,P,61825,B
64952,224,3,P,61826,D
64953,224,3,P,61827,D
64954,224,3,P,61828,D
64955,224,3,P,61829,A
64956,224,3,P,61830,C
64957,224,3,P,61831,A
64958,224,3,P,61832,A
64959,224,3,P,61833,A
64960,224,3,P,61834,A
64962,224,3,P,61836,B
64963,224,3,P,61837,B
64964,224,3,P,61839,C
64966,224,3,P,61841,P
64967,224,3,P,61842,A
64968,224,3,P,61843,B
64969,224,3,P,61844,D
64970,224,3,P,61845,E
64971,224,3,P,61846,S
64972,224,3,P,61847,C
64973,224,3,P,61848,D
64974,224,3,P,61849,B
64975,224,3,P,61850,B
64976,224,3,P,61852,B
64977,224,3,P,61853,B
64978,224,3,P,61854,D
64979,224,3,P,61855,D
64980,224,3,P,61856,E
64981,224,3,P,61857,C
64982,224,3,P,61858,A
64983,224,3,P,61859,C
64984,224,3,P,61861,D
64985,224,3,P,61862,C
64986,224,3,P,61863,P
64987,224,3,P,61864,P
64988,224,3,P,61866,A
64989,224,3,P,61867,A
64990,224,3,P,61868,E
64991,224,3,P,61869,E
64992,224,3,P,61870,B
64993,224,3,P,61871,S
64995,224,3,P,61725,C
64997,224,3,P,61727,E
64998,224,3,P,61728,C
64999,224,3,P,61888,E
65000,224,3,P,61889,F
65001,224,3,P,61890,B
65002,224,3,P,61891,B
65003,224,3,P,61892,P
65004,224,3,P,61893,S
65005,224,3,P,61894,B
65006,224,3,P,61895,E
65007,224,3,P,61896,E
65008,224,3,P,61897,P
65009,224,3,P,61899,D
65010,224,3,P,61900,B
65011,224,3,P,61901,E
65012,224,3,P,61902,A
65013,224,3,P,61903,F
65014,224,3,P,61904,F
65015,224,3,P,61905,E
65017,224,3,P,61907,E
65018,224,3,P,61908,C
65019,224,3,P,61909,C
65020,224,3,P,61910,P
65021,224,3,P,61912,P
65022,224,3,P,61913,B
65023,224,3,P,61914,F
65024,224,3,P,61915,P
65025,224,3,P,61917,P
65026,224,3,P,61918,D
65027,224,3,P,61919,E
65028,224,3,P,61920,F
65029,224,3,P,61921,F
65030,224,3,P,61922,P
65031,224,3,P,61923,P
65032,224,3,P,61924,F
65033,224,3,P,61926,C
65034,224,3,P,61927,E
65035,224,3,P,61928,S
65036,224,3,P,61929,D
65037,224,3,P,61930,C
65038,224,3,P,61931,C
65039,224,3,P,61932,B
65040,224,3,P,61933,B
65041,224,3,P,61934,S
65042,224,3,P,61935,A
65043,224,3,P,61936,B
65044,224,3,P,61937,E
65045,224,3,P,61938,P
65046,224,3,P,61939,P
65048,224,3,P,61942,F
65049,224,3,P,61943,D
65050,224,3,P,61944,E
65052,224,3,P,61946,F
65053,224,3,P,61947,A
65054,224,3,P,61948,B
65055,224,3,P,61949,A
65056,224,3,P,61950,D
65057,224,3,P,61951,E
65058,224,3,P,61952,C
65059,224,3,P,61954,C
65060,224,3,P,61955,S
65061,224,3,P,61956,S
65062,224,3,P,61957,D
65063,224,3,P,61958,B
65064,224,3,P,61959,C
65065,224,3,P,61960,A
65066,224,3,P,61961,B
65067,224,3,P,61962,D
65068,224,3,P,61963,S
65069,224,3,P,61964,E
65070,224,3,P,61965,S
65071,224,3,P,61967,F
65072,224,3,P,61968,S
65073,224,3,P,61969,F
65074,224,3,P,61970,B
65075,224,3,P,61971,S
65076,224,3,P,61972,E
65077,224,3,P,61973,S
65078,224,3,P,61974,P
65079,224,3,P,61975,B
65080,224,3,P,61976,S
65081,224,3,P,61977,C
65082,224,3,P,61978,S
65083,224,3,P,61980,B
65084,224,3,P,61981,B
65085,224,3,P,61982,B
65086,224,3,P,61983,D
65087,224,3,P,61984,D
65088,224,3,P,61985,D
65089,224,3,P,61986,B
65090,224,3,P,61987,B
65091,224,3,P,61988,P
65092,224,3,P,61989,D
65093,224,3,P,61990,S
65094,224,3,P,61991,F
65095,224,3,P,61993,C
65096,224,3,P,61994,P
65097,224,3,P,61995,A
65098,224,3,P,61996,P
65100,224,3,P,61998,B
65101,224,3,P,61999,C
65102,224,3,P,62000,A
65103,224,3,P,62001,D
65104,224,3,P,62002,S
65105,224,3,P,62003,S
65106,224,3,P,62004,B
65107,224,3,P,62006,P
65108,224,3,P,62007,C
65109,224,3,P,62008,S
65110,224,3,P,62009,E
65111,224,3,P,62010,D
65112,224,3,P,62011,C
65113,224,3,P,62012,F
65114,224,3,P,62013,S
65115,224,3,P,62014,B
65116,224,3,P,62015,D
65117,224,3,P,62016,C
65118,224,3,P,62017,F
65119,224,3,P,62019,P
65120,224,3,P,62020,F
65121,224,3,P,62021,E
65123,224,3,P,62023,S
65124,224,3,P,62024,D
65125,224,3,P,62025,E
65126,224,3,P,62026,D
65127,224,3,P,62027,F
65128,224,3,P,62028,B
65129,224,3,P,62029,A
65130,224,3,P,61884,B
65131,224,3,P,61885,S
65132,224,3,P,61886,S
65133,224,3,P,61887,P
65134,224,3,P,62066,P
65135,224,3,P,62067,A
65136,224,3,P,62068,F
65137,224,3,P,62069,P
65138,224,3,P,62070,E
65139,224,3,P,62072,S
65140,224,3,P,62073,S
65141,224,3,P,62074,C
65143,224,3,P,62076,B
65144,224,3,P,62077,C
65145,224,3,P,62079,D
65147,224,3,P,62081,P
65148,224,3,P,62082,A
65149,224,3,P,62083,A
65150,224,3,P,62084,F
65151,224,3,P,62086,S
65152,224,3,P,62087,E
65153,224,3,P,62088,D
65154,224,3,P,62089,B
65155,224,3,P,62090,P
65156,224,3,P,62091,P
65157,224,3,P,62092,E
65158,224,3,P,62093,F
65159,224,3,P,62094,F
65160,224,3,P,62095,F
65161,224,3,P,62096,C
65162,224,3,P,62097,E
65163,224,3,P,62099,B
65164,224,3,P,62100,E
65165,224,3,P,62101,D
65166,224,3,P,62102,F
65167,224,3,P,62103,A
65168,224,3,P,62104,B
65169,224,3,P,62105,A
65170,224,3,P,62106,C
65171,224,3,P,62107,F
65172,224,3,P,62108,P
65173,224,3,P,62109,B
65174,224,3,P,62110,E
65176,224,3,P,62113,E
65177,224,3,P,62114,D
65178,224,3,P,62115,D
65179,224,3,P,62116,P
65180,224,3,P,62118,C
65181,224,3,P,62119,P
65182,224,3,P,62122,C
65183,224,3,P,62123,B
65184,224,3,P,62124,B
65185,224,3,P,62125,F
65186,224,3,P,62126,S
65187,224,3,P,62128,P
65188,224,3,P,62129,A
65189,224,3,P,62130,D
65190,224,3,P,62131,P
65191,224,3,P,62132,B
65192,224,3,P,62133,A
65193,224,3,P,62135,S
65194,224,3,P,62136,S
65195,224,3,P,62137,P
65196,224,3,P,62138,F
65197,224,3,P,62139,C
65198,224,3,P,62140,B
65199,224,3,P,62142,E
65200,224,3,P,62143,C
65201,224,3,P,62144,A
65202,224,3,P,62145,E
65204,224,3,P,62147,B
65205,224,3,P,62148,C
65206,224,3,P,62149,D
65207,224,3,P,62150,S
65208,224,3,P,62151,A
65209,224,3,P,62152,D
65210,224,3,P,62153,B
65211,224,3,P,62155,B
65212,224,3,P,62156,F
65213,224,3,P,62157,C
65214,224,3,P,62158,S
65215,224,3,P,62159,B
65216,224,3,P,62160,S
65217,224,3,P,62161,A
65218,224,3,P,62162,F
65219,224,3,P,62163,E
65220,224,3,P,62164,D
65221,224,3,P,62166,F
65222,224,3,P,62167,P
65223,224,3,P,62168,D
65224,224,3,P,62169,C
65225,224,3,P,62170,D
65226,224,3,P,62171,A
65227,224,3,P,62172,B
65228,224,3,P,62173,P
65229,224,3,P,62174,D
65230,224,3,P,62175,C
65231,224,3,P,62176,E
65232,224,3,P,62177,A
65233,224,3,P,62178,D
65236,224,3,P,62182,F
65237,224,3,P,62183,C
65238,224,3,P,62184,E
65240,224,3,P,62187,F
65241,224,3,P,62188,F
65242,224,3,P,62189,C
65243,224,3,P,62190,E
65244,224,3,P,62191,A
65245,224,3,P,62192,D
65246,224,3,P,62193,B
65247,224,3,P,62194,E
65248,224,3,P,62195,S
65249,224,3,P,62198,F
65250,224,3,P,62199,E
65251,224,3,P,62201,P
65252,224,3,P,62037,C
65253,224,3,P,62038,E
65254,224,3,P,62039,F
65256,224,3,P,62041,E
65257,224,3,P,62042,F
65258,224,3,P,62065,B
65259,224,3,P,62043,B
65260,224,3,P,62044,E
65261,224,3,P,62045,P
65262,224,3,P,62047,S
65263,224,3,P,62060,D
65264,224,3,P,62061,E
65265,224,3,P,62062,F
65266,224,3,P,62063,P
65267,224,3,P,62064,B
65268,224,3,P,62211,C
65269,224,3,P,62212,D
65270,224,3,P,62213,S
65271,224,3,P,62214,P
65272,224,3,P,62215,C
65273,224,3,P,62216,C
65274,224,3,P,62217,E
65275,224,3,P,62218,B
65276,224,3,P,62219,F
65277,224,3,P,62220,A
65278,224,3,P,62221,A
65279,224,3,P,62223,B
65280,224,3,P,62224,B
65281,224,3,P,62225,S
65282,224,3,P,62226,D
65283,224,3,P,62227,B
65284,224,3,P,62228,A
65285,224,3,P,62229,F
65286,224,3,P,62230,A
65287,224,3,P,62231,C
65288,224,3,P,62232,S
65289,224,3,P,62233,P
65290,224,3,P,62234,F
65291,224,3,P,62236,D
65293,224,3,P,62238,F
65294,224,3,P,62239,F
65295,224,3,P,62240,F
65296,224,3,P,62241,D
65297,224,3,P,62242,S
65298,224,3,P,62243,D
65299,224,3,P,62244,F
65300,224,3,P,62245,E
65301,224,3,P,62246,S
65302,224,3,P,62247,E
65303,224,3,P,62249,F
65304,224,3,P,62250,C
65305,224,3,P,62251,F
65306,224,3,P,62252,A
65307,224,3,P,62254,F
65308,224,3,P,62255,C
65309,224,3,P,62256,A
65310,224,3,P,62257,E
65312,224,3,P,62259,P
65313,224,3,P,62260,E
65314,224,3,P,62261,B
65316,224,3,P,62263,S
65317,224,3,P,62265,E
65318,224,3,P,62266,F
65319,224,3,P,62267,P
65320,224,3,P,62268,B
65321,224,3,P,62269,D
65322,224,3,P,62270,D
65323,224,3,P,62271,S
65324,224,3,P,62272,E
65325,224,3,P,62273,P
65326,224,3,P,62274,B
65327,224,3,P,62275,D
65328,224,3,P,62277,E
65329,224,3,P,62279,C
65330,224,3,P,62281,C
65331,224,3,P,62283,E
65332,224,3,P,62284,A
65333,224,3,P,62285,B
65334,224,3,P,62286,B
65335,224,3,P,62287,C
65336,224,3,P,62288,B
65337,224,3,P,62289,E
65338,224,3,P,62291,E
65339,224,3,P,62292,C
65340,224,3,P,62293,B
65341,224,3,P,62295,B
65342,224,3,P,62296,F
65343,224,3,P,62297,D
65344,224,3,P,62298,F
65345,224,3,P,62299,B
65346,224,3,P,62301,C
65347,224,3,P,62302,B
65348,224,3,P,62208,D
65349,224,3,P,62210,E
65350,224,3,P,62303,E
65351,224,3,P,62304,S
65352,224,3,P,62305,B
65353,224,3,P,62306,B
65354,224,3,P,62307,D
65355,224,3,P,62309,C
65356,224,3,P,62310,S
65357,224,3,P,62311,B
65358,224,3,P,62312,B
65359,224,3,P,62313,A
65360,224,3,P,62314,E
65362,224,3,P,62316,F
65363,224,3,P,62317,D
65364,224,3,P,62318,P
65365,224,3,P,62319,B
65367,224,3,P,62322,S
65368,224,3,P,62323,D
65369,224,3,P,62324,B
65370,224,3,P,62325,A
65371,224,3,P,62326,D
65372,224,3,P,62327,C
65373,224,3,P,62328,D
65374,224,3,P,62329,E
65375,224,3,P,62330,A
65376,224,3,P,62331,F
65377,224,3,P,62332,E
65378,224,3,P,62333,C
65379,224,3,P,62335,S
65380,224,3,P,62336,E
65381,224,3,P,62337,P
65382,224,3,P,62338,D
65383,224,3,P,62339,E
65384,224,3,P,62340,C
65385,224,3,P,62341,C
65386,224,3,P,62342,S
65387,224,3,P,62343,A
65388,224,3,P,62344,C
65389,224,3,P,62345,C
65390,224,3,P,62346,S
65391,224,3,P,62348,A
65392,224,3,P,62349,A
65393,224,3,P,62350,P
65394,224,3,P,62351,P
65396,224,3,P,62353,A
65397,224,3,P,62354,E
65398,224,3,P,62204,P
65399,224,3,P,62205,F
65401,224,3,P,62207,B
65402,224,3,P,62371,A
65403,224,3,P,62372,P
65404,224,3,P,62373,P
65405,224,3,P,62375,E
65406,224,3,P,62376,C
65407,224,3,P,62377,A
65408,224,3,P,62378,E
65409,224,3,P,62379,D
65410,224,3,P,62380,B
65411,224,3,P,62381,C
65412,224,3,P,62382,P
65413,224,3,P,62383,C
65414,224,3,P,62384,P
65415,224,3,P,62385,A
65417,224,3,P,62388,B
65418,224,3,P,62389,E
65419,224,3,P,62390,F
65420,224,3,P,62391,F
65421,224,3,P,62392,F
65422,224,3,P,62393,F
65423,224,3,P,62394,P
65424,224,3,P,62395,P
65425,224,3,P,62396,C
65426,224,3,P,62397,B
65427,224,3,P,62398,D
65428,224,3,P,62399,P
65429,224,3,P,62401,P
65430,224,3,P,62402,S
65431,224,3,P,62403,C
65432,224,3,P,62404,F
65433,224,3,P,62405,P
65434,224,3,P,62406,F
65435,224,3,P,62407,P
65436,224,3,P,62408,S
65437,224,3,P,62409,F
65438,224,3,P,62410,E
65439,224,3,P,62411,E
65440,224,3,P,62412,E
65441,224,3,P,62414,E
65442,224,3,P,62415,B
65443,224,3,P,62416,P
65444,224,3,P,62417,P
65445,224,3,P,62418,C
65446,224,3,P,62419,B
65449,224,3,P,62422,D
65450,224,3,P,62423,P
65451,224,3,P,62424,S
65453,224,3,P,62428,S
65454,224,3,P,62429,A
65455,224,3,P,62430,S
65456,224,3,P,62431,F
65457,224,3,P,62432,C
65458,224,3,P,62433,D
65459,224,3,P,62434,F
65460,224,3,P,62435,D
65461,224,3,P,62436,B
65462,224,3,P,62437,P
65463,224,3,P,62438,A
65464,224,3,P,62439,S
65465,224,3,P,62441,E
65466,224,3,P,62442,P
65467,224,3,P,62443,B
65468,224,3,P,62444,D
65469,224,3,P,62445,P
65471,224,3,P,62447,A
65472,224,3,P,62448,A
65473,224,3,P,62449,B
65474,224,3,P,62450,A
65475,224,3,P,62451,P
65476,224,3,P,62452,S
65477,224,3,P,62454,E
65478,224,3,P,62455,D
65479,224,3,P,62456,D
65480,224,3,P,62457,F
65481,224,3,P,62458,F
65482,224,3,P,62459,S
65483,224,3,P,62460,E
65484,224,3,P,62461,D
65485,224,3,P,62462,S
65486,224,3,P,62463,D
65487,224,3,P,62464,E
65488,224,3,P,62465,P
65489,224,3,P,62467,E
65490,224,3,P,62468,S
65491,224,3,P,62469,E
65492,224,3,P,62470,F
65493,224,3,P,62471,F
65494,224,3,P,62472,F
65495,224,3,P,62473,C
65496,224,3,P,62474,P
65497,224,3,P,62475,S
65498,224,3,P,62476,B
65500,224,3,P,62478,E
65501,224,3,P,62480,C
65502,224,3,P,62481,S
65503,224,3,P,62482,F
65504,224,3,P,62483,F
65505,224,3,P,62484,P
65506,224,3,P,62485,B
65507,224,3,P,62486,E
65508,224,3,P,62487,S
65509,224,3,P,62488,F
65510,224,3,P,62489,F
65511,224,3,P,62490,C
65512,224,3,P,62491,D
65513,224,3,P,62493,C
65514,224,3,P,62494,B
65515,224,3,P,62495,C
65516,224,3,P,62496,S
65517,224,3,P,62497,D
65519,224,3,P,62499,B
65520,224,3,P,62500,P
65521,224,3,P,62501,C
65523,224,3,P,62503,A
65524,224,3,P,62504,F
65525,224,3,P,62506,F
65526,224,3,P,62507,B
65527,224,3,P,62508,D
65528,224,3,P,62509,F
65529,224,3,P,62510,P
65530,224,3,P,62511,C
65531,224,3,P,62512,A
65532,224,3,P,62367,B
65533,224,3,P,62368,D
65534,224,3,P,62369,C
65535,224,3,P,62370,F
65536,224,3,P,62530,C
65537,224,3,P,62531,D
65538,224,3,P,62532,S
65539,224,3,P,62533,D
65540,224,3,P,62534,F
65541,224,3,P,62536,S
65542,224,3,P,62537,A
65543,224,3,P,62538,D
65544,224,3,P,62539,B
65545,224,3,P,62540,E
65546,224,3,P,62541,B
65547,224,3,P,62542,C
65548,224,3,P,62543,S
65549,224,3,P,62544,C
65550,224,3,P,62545,B
65551,224,3,P,62546,P
65552,224,3,P,62547,A
65553,224,3,P,62549,C
65554,224,3,P,62550,E
65555,224,3,P,62551,F
65556,224,3,P,62552,E
65557,224,3,P,62553,P
65558,224,3,P,62554,A
65560,224,3,P,62556,B
65561,224,3,P,62557,F
65562,224,3,P,62558,B
65563,224,3,P,62559,E
65565,224,3,P,62561,P
65566,224,3,P,62562,S
65567,224,3,P,62564,C
65568,224,3,P,62565,S
65569,224,3,P,62566,F
65570,224,3,P,62567,B
65571,224,3,P,62568,B
65572,224,3,P,62569,A
65573,224,3,P,62570,P
65574,224,3,P,62571,S
65575,224,3,P,62572,F
65576,224,3,P,62573,B
65577,224,3,P,62575,F
65578,224,3,P,62577,P
65579,224,3,P,62578,P
65580,224,3,P,62579,P
65581,224,3,P,62580,A
65582,224,3,P,62581,S
65583,224,3,P,62582,F
65584,224,3,P,62583,F
65585,224,3,P,62584,F
65586,224,3,P,62585,C
65587,224,3,P,62586,E
65588,224,3,P,62588,B
65589,224,3,P,62589,A
