"id","Mode","RegEventId","student_id","sub_id"
"54022",1,"194","6430","685"
"54023",1,"194","6431","685"
"54024",1,"194","6432","685"
"54025",1,"194","6433","685"
"54026",1,"194","6434","685"
"54027",1,"194","6435","685"
"54028",1,"194","6436","685"
"54029",1,"194","6437","685"
"54030",1,"194","6438","685"
"54031",1,"194","6439","685"
"54032",1,"194","6440","685"
"54033",1,"194","6441","685"
"54034",1,"194","6442","685"
"54035",1,"194","6443","685"
"54036",1,"194","6444","685"
"54037",1,"194","6445","685"
"54038",1,"194","6446","685"
"54039",1,"194","6447","685"
"54040",1,"194","6448","685"
"54041",1,"194","6449","685"
"54042",1,"194","6450","685"
"54043",1,"194","6451","685"
"54044",1,"194","6452","685"
"54045",1,"194","6453","685"
"54046",1,"194","6454","685"
"54047",1,"194","6455","685"
"54048",1,"194","6456","685"
"54049",1,"194","6457","685"
"54050",1,"194","6458","685"
"54051",1,"194","6459","685"
"54052",1,"194","6460","685"
"54053",1,"194","6461","685"
"54054",1,"194","6462","685"
"54055",1,"194","6463","685"
"54056",1,"194","6464","685"
"54057",1,"194","6465","685"
"54058",1,"194","6466","685"
"54059",1,"194","6467","685"
"54060",1,"194","6468","685"
"54061",1,"194","6469","685"
"54062",1,"194","6470","685"
"54063",1,"194","6471","685"
"54064",1,"194","6472","685"
"54065",1,"194","6473","685"
"54066",1,"194","6474","685"
"54067",1,"194","6475","685"
"54068",1,"194","6476","685"
"54069",1,"194","6477","685"
"54070",1,"194","6478","685"
"54071",1,"194","6479","685"
"54072",1,"194","6393","662"
"54073",1,"194","6394","662"
"54074",1,"194","6395","662"
"54075",1,"194","6396","662"
"54076",1,"194","6397","662"
"54077",1,"194","6398","662"
"54078",1,"194","6399","662"
"54079",1,"194","6400","662"
"54080",1,"194","6401","662"
"54081",1,"194","6402","662"
"54082",1,"194","6403","662"
"54083",1,"194","6404","662"
"54084",1,"194","6405","662"
"54085",1,"194","6406","662"
"54086",1,"194","6407","662"
"54087",1,"194","6408","662"
"54088",1,"194","6409","662"
"54089",1,"194","6410","662"
"54090",1,"194","6411","662"
"54091",1,"194","6412","662"
"54092",1,"194","6413","662"
"54093",1,"194","6414","662"
"54094",1,"194","6415","662"
"54095",1,"194","6416","662"
"54096",1,"194","6417","662"
"54097",1,"194","6418","662"
"54098",1,"194","6419","662"
"54099",1,"194","6420","662"
"54100",1,"194","6421","662"
"54101",1,"194","6422","662"
"54102",1,"194","6423","662"
"54103",1,"194","6424","662"
"54104",1,"194","6425","662"
"54105",1,"194","6426","662"
"54106",1,"194","6427","662"
"54107",1,"194","6428","662"
"54108",1,"194","6429","662"
"54109",1,"194","6430","662"
"54110",1,"194","6431","662"
"54111",1,"194","6432","662"
"54112",1,"194","6433","662"
"54113",1,"194","6434","662"
"54114",1,"194","6435","662"
"54115",1,"194","6436","662"
"54116",1,"194","6437","662"
"54117",1,"194","6438","662"
"54118",1,"194","6439","662"
"54119",1,"194","6440","662"
"54120",1,"194","6441","662"
"54121",1,"194","6442","662"
"54122",1,"194","6443","662"
"54123",1,"194","6444","662"
"54124",1,"194","6445","662"
"54125",1,"194","6446","662"
"54126",1,"194","6447","662"
"54127",1,"194","6448","662"
"54128",1,"194","6449","662"
"54129",1,"194","6450","662"
"54130",1,"194","6451","662"
"54131",1,"194","6452","662"
"54132",1,"194","6453","662"
"54133",1,"194","6454","662"
"54134",1,"194","6455","662"
"54135",1,"194","6456","662"
"54136",1,"194","6457","662"
"54137",1,"194","6458","662"
"54138",1,"194","6459","662"
"54139",1,"194","6460","662"
"54140",1,"194","6461","662"
"54141",1,"194","6462","662"
"54142",1,"194","6463","662"
"54143",1,"194","6464","662"
"54144",1,"194","6465","662"
"54145",1,"194","6466","662"
"54146",1,"194","6467","662"
"54147",1,"194","6468","662"
"54148",1,"194","6469","662"
"54149",1,"194","6470","662"
"54150",1,"194","6471","662"
"54151",1,"194","6472","662"
"54152",1,"194","6473","662"
"54153",1,"194","6474","662"
"54154",1,"194","6475","662"
"54155",1,"194","6476","662"
"54156",1,"194","6477","662"
"54157",1,"194","6478","662"
"54158",1,"194","6479","662"
"54159",1,"194","6393","663"
"54160",1,"194","6394","663"
"54161",1,"194","6395","663"
"54162",1,"194","6396","663"
"54163",1,"194","6397","663"
"54164",1,"194","6398","663"
"54165",1,"194","6399","663"
"54166",1,"194","6400","663"
"54167",1,"194","6401","663"
"54168",1,"194","6402","663"
"54169",1,"194","6403","663"
"54170",1,"194","6404","663"
"54171",1,"194","6405","663"
"54172",1,"194","6406","663"
"54173",1,"194","6407","663"
"54174",1,"194","6408","663"
"54175",1,"194","6409","663"
"54176",1,"194","6410","663"
"54177",1,"194","6411","663"
"54178",1,"194","6412","663"
"54179",1,"194","6413","663"
"54180",1,"194","6414","663"
"54181",1,"194","6415","663"
"54182",1,"194","6416","663"
"54183",1,"194","6417","663"
"54184",1,"194","6418","663"
"54185",1,"194","6419","663"
"54186",1,"194","6420","663"
"54187",1,"194","6421","663"
"54188",1,"194","6422","663"
"54189",1,"194","6423","663"
"54190",1,"194","6424","663"
"54191",1,"194","6425","663"
"54192",1,"194","6426","663"
"54193",1,"194","6427","663"
"54194",1,"194","6428","663"
"54195",1,"194","6429","663"
"54196",1,"194","6430","663"
"54197",1,"194","6431","663"
"54198",1,"194","6432","663"
"54199",1,"194","6433","663"
"54200",1,"194","6434","663"
"54201",1,"194","6435","663"
"54202",1,"194","6436","663"
"54203",1,"194","6437","663"
"54204",1,"194","6438","663"
"54205",1,"194","6439","663"
"54206",1,"194","6440","663"
"54207",1,"194","6441","663"
"54208",1,"194","6442","663"
"54209",1,"194","6443","663"
"54210",1,"194","6444","663"
"54211",1,"194","6445","663"
"54212",1,"194","6446","663"
"54213",1,"194","6447","663"
"54214",1,"194","6448","663"
"54215",1,"194","6449","663"
"54216",1,"194","6450","663"
"54217",1,"194","6451","663"
"54218",1,"194","6452","663"
"54219",1,"194","6453","663"
"54220",1,"194","6454","663"
"54221",1,"194","6455","663"
"54222",1,"194","6456","663"
"54223",1,"194","6457","663"
"54224",1,"194","6458","663"
"54225",1,"194","6459","663"
"54226",1,"194","6460","663"
"54227",1,"194","6461","663"
"54228",1,"194","6462","663"
"54229",1,"194","6463","663"
"54230",1,"194","6464","663"
"54231",1,"194","6465","663"
"54232",1,"194","6466","663"
"54233",1,"194","6467","663"
"54234",1,"194","6468","663"
"54235",1,"194","6469","663"
"54236",1,"194","6470","663"
"54237",1,"194","6471","663"
"54238",1,"194","6472","663"
"54239",1,"194","6473","663"
"54240",1,"194","6474","663"
"54241",1,"194","6475","663"
"54242",1,"194","6476","663"
"54243",1,"194","6477","663"
"54244",1,"194","6478","663"
"54245",1,"194","6479","663"
"54246",1,"194","6393","664"
"54247",1,"194","6394","664"
"54248",1,"194","6395","664"
"54249",1,"194","6396","664"
"54250",1,"194","6397","664"
"54251",1,"194","6398","664"
"54252",1,"194","6399","664"
"54253",1,"194","6400","664"
"54254",1,"194","6401","664"
"54255",1,"194","6402","664"
"54256",1,"194","6403","664"
"54257",1,"194","6404","664"
"54258",1,"194","6405","664"
"54259",1,"194","6406","664"
"54260",1,"194","6407","664"
"54261",1,"194","6408","664"
"54262",1,"194","6409","664"
"54263",1,"194","6410","664"
"54264",1,"194","6411","664"
"54265",1,"194","6412","664"
"54266",1,"194","6413","664"
"54267",1,"194","6414","664"
"54268",1,"194","6415","664"
"54269",1,"194","6416","664"
"54270",1,"194","6417","664"
"54271",1,"194","6418","664"
"54272",1,"194","6419","664"
"54273",1,"194","6420","664"
"54274",1,"194","6421","664"
"54275",1,"194","6422","664"
"54276",1,"194","6423","664"
"54277",1,"194","6424","664"
"54278",1,"194","6425","664"
"54279",1,"194","6426","664"
"54280",1,"194","6427","664"
"54281",1,"194","6428","664"
"54282",1,"194","6429","664"
"54283",1,"194","6430","664"
"54284",1,"194","6431","664"
"54285",1,"194","6432","664"
"54286",1,"194","6433","664"
"54287",1,"194","6434","664"
"54288",1,"194","6435","664"
"54289",1,"194","6436","664"
"54290",1,"194","6437","664"
"54291",1,"194","6438","664"
"54292",1,"194","6439","664"
"54293",1,"194","6440","664"
"54294",1,"194","6441","664"
"54295",1,"194","6442","664"
"54296",1,"194","6443","664"
"54297",1,"194","6444","664"
"54298",1,"194","6445","664"
"54299",1,"194","6446","664"
"54300",1,"194","6447","664"
"54301",1,"194","6448","664"
"54302",1,"194","6449","664"
"54303",1,"194","6450","664"
"54304",1,"194","6451","664"
"54305",1,"194","6452","664"
"54306",1,"194","6453","664"
"54307",1,"194","6454","664"
"54308",1,"194","6455","664"
"54309",1,"194","6456","664"
"54310",1,"194","6457","664"
"54311",1,"194","6458","664"
"54312",1,"194","6459","664"
"54313",1,"194","6460","664"
"54314",1,"194","6461","664"
"54315",1,"194","6462","664"
"54316",1,"194","6463","664"
"54317",1,"194","6464","664"
"54318",1,"194","6465","664"
"54319",1,"194","6466","664"
"54320",1,"194","6467","664"
"54321",1,"194","6468","664"
"54322",1,"194","6469","664"
"54323",1,"194","6470","664"
"54324",1,"194","6471","664"
"54325",1,"194","6472","664"
"54326",1,"194","6473","664"
"54327",1,"194","6474","664"
"54328",1,"194","6475","664"
"54329",1,"194","6476","664"
"54330",1,"194","6477","664"
"54331",1,"194","6478","664"
"54332",1,"194","6479","664"
"54333",1,"194","6393","665"
"54334",1,"194","6394","665"
"54335",1,"194","6395","665"
"54336",1,"194","6396","665"
"54337",1,"194","6397","665"
"54338",1,"194","6398","665"
"54339",1,"194","6399","665"
"54340",1,"194","6400","665"
"54341",1,"194","6401","665"
"54342",1,"194","6402","665"
"54343",1,"194","6403","665"
"54344",1,"194","6404","665"
"54345",1,"194","6405","665"
"54346",1,"194","6406","665"
"54347",1,"194","6407","665"
"54348",1,"194","6408","665"
"54349",1,"194","6409","665"
"54350",1,"194","6410","665"
"54351",1,"194","6411","665"
"54352",1,"194","6412","665"
"54353",1,"194","6413","665"
"54354",1,"194","6414","665"
"54355",1,"194","6415","665"
"54356",1,"194","6416","665"
"54357",1,"194","6417","665"
"54358",1,"194","6418","665"
"54359",1,"194","6419","665"
"54360",1,"194","6420","665"
"54361",1,"194","6421","665"
"54362",1,"194","6422","665"
"54363",1,"194","6423","665"
"54364",1,"194","6424","665"
"54365",1,"194","6425","665"
"54366",1,"194","6426","665"
"54367",1,"194","6427","665"
"54368",1,"194","6428","665"
"54369",1,"194","6429","665"
"54370",1,"194","6430","665"
"54371",1,"194","6431","665"
"54372",1,"194","6432","665"
"54373",1,"194","6433","665"
"54374",1,"194","6434","665"
"54375",1,"194","6435","665"
"54376",1,"194","6436","665"
"54377",1,"194","6437","665"
"54378",1,"194","6438","665"
"54379",1,"194","6439","665"
"54380",1,"194","6440","665"
"54381",1,"194","6441","665"
"54382",1,"194","6442","665"
"54383",1,"194","6443","665"
"54384",1,"194","6444","665"
"54385",1,"194","6445","665"
"54386",1,"194","6446","665"
"54387",1,"194","6447","665"
"54388",1,"194","6448","665"
"54389",1,"194","6449","665"
"54390",1,"194","6450","665"
"54391",1,"194","6451","665"
"54392",1,"194","6452","665"
"54393",1,"194","6453","665"
"54394",1,"194","6454","665"
"54395",1,"194","6455","665"
"54396",1,"194","6456","665"
"54397",1,"194","6457","665"
"54398",1,"194","6458","665"
"54399",1,"194","6459","665"
"54400",1,"194","6460","665"
"54401",1,"194","6461","665"
"54402",1,"194","6462","665"
"54403",1,"194","6463","665"
"54404",1,"194","6464","665"
"54405",1,"194","6465","665"
"54406",1,"194","6466","665"
"54407",1,"194","6467","665"
"54408",1,"194","6468","665"
"54409",1,"194","6469","665"
"54410",1,"194","6470","665"
"54411",1,"194","6471","665"
"54412",1,"194","6472","665"
"54413",1,"194","6473","665"
"54414",1,"194","6474","665"
"54415",1,"194","6475","665"
"54416",1,"194","6476","665"
"54417",1,"194","6477","665"
"54418",1,"194","6478","665"
"54419",1,"194","6479","665"
"54420",1,"194","6393","666"
"54421",1,"194","6394","666"
"54422",1,"194","6395","666"
"54423",1,"194","6396","666"
"54424",1,"194","6397","666"
"54425",1,"194","6398","666"
"54426",1,"194","6399","666"
"54427",1,"194","6400","666"
"54428",1,"194","6401","666"
"54429",1,"194","6402","666"
"54430",1,"194","6403","666"
"54431",1,"194","6404","666"
"54432",1,"194","6405","666"
"54433",1,"194","6406","666"
"54434",1,"194","6407","666"
"54435",1,"194","6408","666"
"54436",1,"194","6409","666"
"54437",1,"194","6410","666"
"54438",1,"194","6411","666"
"54439",1,"194","6412","666"
"54440",1,"194","6413","666"
"54441",1,"194","6414","666"
"54442",1,"194","6415","666"
"54443",1,"194","6416","666"
"54444",1,"194","6417","666"
"54445",1,"194","6418","666"
"54446",1,"194","6419","666"
"54447",1,"194","6420","666"
"54448",1,"194","6421","666"
"54449",1,"194","6422","666"
"54450",1,"194","6423","666"
"54451",1,"194","6424","666"
"54452",1,"194","6425","666"
"54453",1,"194","6426","666"
"54454",1,"194","6427","666"
"54455",1,"194","6428","666"
"54456",1,"194","6429","666"
"54457",1,"194","6430","666"
"54458",1,"194","6431","666"
"54459",1,"194","6432","666"
"54460",1,"194","6433","666"
"54461",1,"194","6434","666"
"54462",1,"194","6435","666"
"54463",1,"194","6436","666"
"54464",1,"194","6437","666"
"54465",1,"194","6438","666"
"54466",1,"194","6439","666"
"54467",1,"194","6440","666"
"54468",1,"194","6441","666"
"54469",1,"194","6442","666"
"54470",1,"194","6443","666"
"54471",1,"194","6444","666"
"54472",1,"194","6445","666"
"54473",1,"194","6446","666"
"54474",1,"194","6447","666"
"54475",1,"194","6448","666"
"54476",1,"194","6449","666"
"54477",1,"194","6450","666"
"54478",1,"194","6451","666"
"54479",1,"194","6452","666"
"54480",1,"194","6453","666"
"54481",1,"194","6454","666"
"54482",1,"194","6455","666"
"54483",1,"194","6456","666"
"54484",1,"194","6457","666"
"54485",1,"194","6458","666"
"54486",1,"194","6459","666"
"54487",1,"194","6460","666"
"54488",1,"194","6461","666"
"54489",1,"194","6462","666"
"54490",1,"194","6463","666"
"54491",1,"194","6464","666"
"54492",1,"194","6465","666"
"54493",1,"194","6466","666"
"54494",1,"194","6467","666"
"54495",1,"194","6468","666"
"54496",1,"194","6469","666"
"54497",1,"194","6470","666"
"54498",1,"194","6471","666"
"54499",1,"194","6472","666"
"54500",1,"194","6473","666"
"54501",1,"194","6474","666"
"54502",1,"194","6475","666"
"54503",1,"194","6476","666"
"54504",1,"194","6477","666"
"54505",1,"194","6478","666"
"54506",1,"194","6479","666"
"54507",1,"194","6393","667"
"54508",1,"194","6394","667"
"54509",1,"194","6395","667"
"54510",1,"194","6396","667"
"54511",1,"194","6397","667"
"54512",1,"194","6398","667"
"54513",1,"194","6399","667"
"54514",1,"194","6400","667"
"54515",1,"194","6401","667"
"54516",1,"194","6402","667"
"54517",1,"194","6403","667"
"54518",1,"194","6404","667"
"54519",1,"194","6405","667"
"54520",1,"194","6406","667"
"54521",1,"194","6407","667"
"54522",1,"194","6408","667"
"54523",1,"194","6409","667"
"54524",1,"194","6410","667"
"54525",1,"194","6411","667"
"54526",1,"194","6412","667"
"54527",1,"194","6413","667"
"54528",1,"194","6414","667"
"54529",1,"194","6415","667"
"54530",1,"194","6416","667"
"54531",1,"194","6417","667"
"54532",1,"194","6418","667"
"54533",1,"194","6419","667"
"54534",1,"194","6420","667"
"54535",1,"194","6421","667"
"54536",1,"194","6422","667"
"54537",1,"194","6423","667"
"54538",1,"194","6424","667"
"54539",1,"194","6425","667"
"54540",1,"194","6426","667"
"54541",1,"194","6427","667"
"54542",1,"194","6428","667"
"54543",1,"194","6429","667"
"54544",1,"194","6430","667"
"54545",1,"194","6431","667"
"54546",1,"194","6432","667"
"54547",1,"194","6433","667"
"54548",1,"194","6434","667"
"54549",1,"194","6435","667"
"54550",1,"194","6436","667"
"54551",1,"194","6437","667"
"54552",1,"194","6438","667"
"54553",1,"194","6439","667"
"54554",1,"194","6440","667"
"54555",1,"194","6441","667"
"54556",1,"194","6442","667"
"54557",1,"194","6443","667"
"54558",1,"194","6444","667"
"54559",1,"194","6445","667"
"54560",1,"194","6446","667"
"54561",1,"194","6447","667"
"54562",1,"194","6448","667"
"54563",1,"194","6449","667"
"54564",1,"194","6450","667"
"54565",1,"194","6451","667"
"54566",1,"194","6452","667"
"54567",1,"194","6453","667"
"54568",1,"194","6454","667"
"54569",1,"194","6455","667"
"54570",1,"194","6456","667"
"54571",1,"194","6457","667"
"54572",1,"194","6458","667"
"54573",1,"194","6459","667"
"54574",1,"194","6460","667"
"54575",1,"194","6461","667"
"54576",1,"194","6462","667"
"54577",1,"194","6463","667"
"54578",1,"194","6464","667"
"54579",1,"194","6465","667"
"54580",1,"194","6466","667"
"54581",1,"194","6467","667"
"54582",1,"194","6468","667"
"54583",1,"194","6469","667"
"54584",1,"194","6470","667"
"54585",1,"194","6471","667"
"54586",1,"194","6472","667"
"54587",1,"194","6473","667"
"54588",1,"194","6474","667"
"54589",1,"194","6475","667"
"54590",1,"194","6476","667"
"54591",1,"194","6477","667"
"54592",1,"194","6478","667"
"54593",1,"194","6479","667"
"54594",1,"194","6393","668"
"54595",1,"194","6394","668"
"54596",1,"194","6395","668"
"54597",1,"194","6396","668"
"54598",1,"194","6397","668"
"54599",1,"194","6398","668"
"54600",1,"194","6399","668"
"54601",1,"194","6400","668"
"54602",1,"194","6401","668"
"54603",1,"194","6402","668"
"54604",1,"194","6403","668"
"54605",1,"194","6404","668"
"54606",1,"194","6405","668"
"54607",1,"194","6406","668"
"54608",1,"194","6407","668"
"54609",1,"194","6408","668"
"54610",1,"194","6409","668"
"54611",1,"194","6410","668"
"54612",1,"194","6411","668"
"54613",1,"194","6412","668"
"54614",1,"194","6413","668"
"54615",1,"194","6414","668"
"54616",1,"194","6415","668"
"54617",1,"194","6416","668"
"54618",1,"194","6417","668"
"54619",1,"194","6418","668"
"54620",1,"194","6419","668"
"54621",1,"194","6420","668"
"54622",1,"194","6421","668"
"54623",1,"194","6422","668"
"54624",1,"194","6423","668"
"54625",1,"194","6424","668"
"54626",1,"194","6425","668"
"54627",1,"194","6426","668"
"54628",1,"194","6427","668"
"54629",1,"194","6428","668"
"54630",1,"194","6429","668"
"54631",1,"194","6430","668"
"54632",1,"194","6431","668"
"54633",1,"194","6432","668"
"54634",1,"194","6433","668"
"54635",1,"194","6434","668"
"54636",1,"194","6435","668"
"54637",1,"194","6436","668"
"54638",1,"194","6437","668"
"54639",1,"194","6438","668"
"54640",1,"194","6439","668"
"54641",1,"194","6440","668"
"54642",1,"194","6441","668"
"54643",1,"194","6442","668"
"54644",1,"194","6443","668"
"54645",1,"194","6444","668"
"54646",1,"194","6445","668"
"54647",1,"194","6446","668"
"54648",1,"194","6447","668"
"54649",1,"194","6448","668"
"54650",1,"194","6449","668"
"54651",1,"194","6450","668"
"54652",1,"194","6451","668"
"54653",1,"194","6452","668"
"54654",1,"194","6453","668"
"54655",1,"194","6454","668"
"54656",1,"194","6455","668"
"54657",1,"194","6456","668"
"54658",1,"194","6457","668"
"54659",1,"194","6458","668"
"54660",1,"194","6459","668"
"54661",1,"194","6460","668"
"54662",1,"194","6461","668"
"54663",1,"194","6462","668"
"54664",1,"194","6463","668"
"54665",1,"194","6464","668"
"54666",1,"194","6465","668"
"54667",1,"194","6466","668"
"54668",1,"194","6467","668"
"54669",1,"194","6468","668"
"54670",1,"194","6469","668"
"54671",1,"194","6470","668"
"54672",1,"194","6471","668"
"54673",1,"194","6472","668"
"54674",1,"194","6473","668"
"54675",1,"194","6474","668"
"54676",1,"194","6475","668"
"54677",1,"194","6476","668"
"54678",1,"194","6477","668"
"54679",1,"194","6478","668"
"54680",1,"194","6479","668"
"54785",1,"193","6493","654"
"54786",1,"193","6494","654"
"54787",1,"193","6495","654"
"54788",1,"193","6496","654"
"54789",1,"193","6497","654"
"54790",1,"193","6498","654"
"54791",1,"193","6499","654"
"54792",1,"193","6500","654"
"54793",1,"193","6501","654"
"54794",1,"193","6502","654"
"54795",1,"193","6503","654"
"54796",1,"193","6504","654"
"54797",1,"193","6505","654"
"54798",1,"193","6506","654"
"54799",1,"193","6507","654"
"54800",1,"193","6508","654"
"54801",1,"193","6509","654"
"54802",1,"193","6510","654"
"54803",1,"193","6511","654"
"54804",1,"193","6512","654"
"54805",1,"193","6513","654"
"54806",1,"193","6514","654"
"54807",1,"193","6515","654"
"54808",1,"193","6516","654"
"54809",1,"193","6517","654"
"54810",1,"193","6518","654"
"54811",1,"193","6519","654"
"54812",1,"193","6520","654"
"54813",1,"193","6521","654"
"54814",1,"193","6522","654"
"54815",1,"193","6523","654"
"54816",1,"193","6524","654"
"54817",1,"193","6525","654"
"54818",1,"193","6526","654"
"54819",1,"193","6527","654"
"54820",1,"193","6528","654"
"54821",1,"193","6529","654"
"54822",1,"193","6530","654"
"54823",1,"193","6531","654"
"54824",1,"193","6532","654"
"54825",1,"193","6533","654"
"54826",1,"193","6534","654"
"54827",1,"193","6535","654"
"54828",1,"193","6536","654"
"54829",1,"193","6537","654"
"54830",1,"193","6538","654"
"54831",1,"193","6539","654"
"54832",1,"193","6540","654"
"54833",1,"193","6541","654"
"54834",1,"193","6542","654"
"54835",1,"193","6543","654"
"54836",1,"193","6544","654"
"54837",1,"193","6545","654"
"54838",1,"193","6546","654"
"54839",1,"193","6547","654"
"54840",1,"193","6548","654"
"54841",1,"193","6549","654"
"54842",1,"193","6550","654"
"54843",1,"193","6551","654"
"54844",1,"193","6552","654"
"54845",1,"193","6553","654"
"54846",1,"193","6554","654"
"54847",1,"193","6555","654"
"54848",1,"193","6556","654"
"54849",1,"193","6557","654"
"54850",1,"193","6558","654"
"54851",1,"193","6559","654"
"54852",1,"193","6560","654"
"54853",1,"193","6561","654"
"54855",1,"193","6493","655"
"54856",1,"193","6494","655"
"54857",1,"193","6495","655"
"54858",1,"193","6496","655"
"54859",1,"193","6497","655"
"54860",1,"193","6498","655"
"54861",1,"193","6499","655"
"54862",1,"193","6500","655"
"54863",1,"193","6501","655"
"54864",1,"193","6502","655"
"54865",1,"193","6503","655"
"54866",1,"193","6504","655"
"54867",1,"193","6505","655"
"54868",1,"193","6506","655"
"54869",1,"193","6507","655"
"54870",1,"193","6508","655"
"54871",1,"193","6509","655"
"54872",1,"193","6510","655"
"54873",1,"193","6511","655"
"54874",1,"193","6512","655"
"54875",1,"193","6513","655"
"54876",1,"193","6514","655"
"54877",1,"193","6515","655"
"54878",1,"193","6516","655"
"54879",1,"193","6517","655"
"54880",1,"193","6518","655"
"54881",1,"193","6519","655"
"54882",1,"193","6520","655"
"54883",1,"193","6521","655"
"54884",1,"193","6522","655"
"54885",1,"193","6523","655"
"54886",1,"193","6524","655"
"54887",1,"193","6525","655"
"54888",1,"193","6526","655"
"54889",1,"193","6527","655"
"54890",1,"193","6528","655"
"54891",1,"193","6529","655"
"54892",1,"193","6530","655"
"54893",1,"193","6531","655"
"54894",1,"193","6532","655"
"54895",1,"193","6533","655"
"54896",1,"193","6534","655"
"54897",1,"193","6535","655"
"54898",1,"193","6536","655"
"54899",1,"193","6537","655"
"54900",1,"193","6538","655"
"54901",1,"193","6539","655"
"54902",1,"193","6540","655"
"54903",1,"193","6541","655"
"54904",1,"193","6542","655"
"54905",1,"193","6543","655"
"54906",1,"193","6544","655"
"54907",1,"193","6545","655"
"54908",1,"193","6546","655"
"54909",1,"193","6547","655"
"54910",1,"193","6548","655"
"54911",1,"193","6549","655"
"54912",1,"193","6550","655"
"54913",1,"193","6551","655"
"54914",1,"193","6552","655"
"54915",1,"193","6553","655"
"54916",1,"193","6554","655"
"54917",1,"193","6555","655"
"54918",1,"193","6556","655"
"54919",1,"193","6557","655"
"54920",1,"193","6558","655"
"54921",1,"193","6559","655"
"54922",1,"193","6560","655"
"54923",1,"193","6561","655"
"54925",1,"193","6493","656"
"54926",1,"193","6494","656"
"54927",1,"193","6495","656"
"54928",1,"193","6496","656"
"54929",1,"193","6497","656"
"54930",1,"193","6498","656"
"54931",1,"193","6499","656"
"54932",1,"193","6500","656"
"54933",1,"193","6501","656"
"54934",1,"193","6502","656"
"54935",1,"193","6503","656"
"54936",1,"193","6504","656"
"54937",1,"193","6505","656"
"54938",1,"193","6506","656"
"54939",1,"193","6507","656"
"54940",1,"193","6508","656"
"54941",1,"193","6509","656"
"54942",1,"193","6510","656"
"54943",1,"193","6511","656"
"54944",1,"193","6512","656"
"54945",1,"193","6513","656"
"54946",1,"193","6514","656"
"54947",1,"193","6515","656"
"54948",1,"193","6516","656"
"54949",1,"193","6517","656"
"54950",1,"193","6518","656"
"54951",1,"193","6519","656"
"54952",1,"193","6520","656"
"54953",1,"193","6521","656"
"54954",1,"193","6522","656"
"54955",1,"193","6523","656"
"54956",1,"193","6524","656"
"54957",1,"193","6525","656"
"54958",1,"193","6526","656"
"54959",1,"193","6527","656"
"54960",1,"193","6528","656"
"54961",1,"193","6529","656"
"54962",1,"193","6530","656"
"54963",1,"193","6531","656"
"54964",1,"193","6532","656"
"54965",1,"193","6533","656"
"54966",1,"193","6534","656"
"54967",1,"193","6535","656"
"54968",1,"193","6536","656"
"54969",1,"193","6537","656"
"54970",1,"193","6538","656"
"54971",1,"193","6539","656"
"54972",1,"193","6540","656"
"54973",1,"193","6541","656"
"54974",1,"193","6542","656"
"54975",1,"193","6543","656"
"54976",1,"193","6544","656"
"54977",1,"193","6545","656"
"54978",1,"193","6546","656"
"54979",1,"193","6547","656"
"54980",1,"193","6548","656"
"54981",1,"193","6549","656"
"54982",1,"193","6550","656"
"54983",1,"193","6551","656"
"54984",1,"193","6552","656"
"54985",1,"193","6553","656"
"54986",1,"193","6554","656"
"54987",1,"193","6555","656"
"54988",1,"193","6556","656"
"54989",1,"193","6557","656"
"54990",1,"193","6558","656"
"54991",1,"193","6559","656"
"54992",1,"193","6560","656"
"54993",1,"193","6561","656"
"54994",1,"193","6493","657"
"54995",1,"193","6494","657"
"54996",1,"193","6495","657"
"54997",1,"193","6496","657"
"54998",1,"193","6497","657"
"54999",1,"193","6498","657"
"55000",1,"193","6499","657"
"55001",1,"193","6500","657"
"55002",1,"193","6501","657"
"55003",1,"193","6502","657"
"55004",1,"193","6503","657"
"55005",1,"193","6504","657"
"55006",1,"193","6505","657"
"55007",1,"193","6506","657"
"55008",1,"193","6507","657"
"55009",1,"193","6508","657"
"55010",1,"193","6509","657"
"55011",1,"193","6510","657"
"55012",1,"193","6511","657"
"55013",1,"193","6512","657"
"55014",1,"193","6513","657"
"55015",1,"193","6514","657"
"55016",1,"193","6515","657"
"55017",1,"193","6516","657"
"55018",1,"193","6517","657"
"55019",1,"193","6518","657"
"55020",1,"193","6519","657"
"55021",1,"193","6520","657"
"55022",1,"193","6521","657"
"55023",1,"193","6522","657"
"55024",1,"193","6523","657"
"55025",1,"193","6524","657"
"55026",1,"193","6525","657"
"55027",1,"193","6526","657"
"55028",1,"193","6527","657"
"55029",1,"193","6528","657"
"55030",1,"193","6529","657"
"55031",1,"193","6530","657"
"55032",1,"193","6531","657"
"55033",1,"193","6532","657"
"55034",1,"193","6533","657"
"55035",1,"193","6534","657"
"55036",1,"193","6535","657"
"55037",1,"193","6536","657"
"55038",1,"193","6537","657"
"55039",1,"193","6538","657"
"55040",1,"193","6539","657"
"55041",1,"193","6540","657"
"55042",1,"193","6541","657"
"55043",1,"193","6542","657"
"55044",1,"193","6543","657"
"55045",1,"193","6544","657"
"55046",1,"193","6545","657"
"55047",1,"193","6546","657"
"55048",1,"193","6547","657"
"55049",1,"193","6548","657"
"55050",1,"193","6549","657"
"55051",1,"193","6550","657"
"55052",1,"193","6551","657"
"55053",1,"193","6552","657"
"55054",1,"193","6553","657"
"55055",1,"193","6554","657"
"55056",1,"193","6555","657"
"55057",1,"193","6556","657"
"55058",1,"193","6557","657"
