"id","AYear","ASem","BYear","BSem","Dept","Regulation","Mode","SubId","SubCode","SubName","Credits","OfferedBy","Type","Category","DistributionRatio","Distribution","DistributionNames","PromoteThreshold","RegEventId"
"1069",2019,2,3,2,5,"2","R","1380","ME391","New Venture Creation",3,7,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","589"
"1070",2019,2,3,2,5,"2","R","1382","SM390","Marketing Management",3,12,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","589"
"1071",2019,2,3,2,6,"2","R","1383","BT390","Green Technology",3,1,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","590"
"1072",2019,2,3,2,6,"2","R","1384","CS390","Object Oriented Programming",3,4,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","590"
"1073",2019,2,3,2,6,"2","R","1385","HS390","Soft Skills",3,12,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","590"
"1074",2019,2,3,2,6,"2","R","1387","ME391","New Venture Creation",3,7,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","590"
"1075",2019,2,3,2,6,"2","R","1388","PH391","Advanced Materials",3,11,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","590"
"1076",2019,2,3,2,6,"2","R","1389","SM390","Marketing Management",3,12,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","590"
"1093",2019,2,3,2,6,"1","B","1410","EC362","CMOS VLSI Design",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","622"
"1136",2019,1,4,1,5,"1","R","1489","EE401","Solid State Drives",4,5,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","633"
"1137",2019,1,4,1,5,"1","R","1490","EE402","HVDC and FACTS",4,5,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","633"
"1138",2019,1,4,1,5,"1","R","1491","ME435","Industrial Management",3,7,"THEORY","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","633"
"1139",2019,1,4,1,5,"1","R","1493","EE449","Project Work Part - A",2,5,"OTHER","PRC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","633"
"1140",2019,1,4,1,5,"1","R","1494","EE411","AI Techniques in Electrical Engineering",3,5,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","633"
"1141",2019,2,4,2,5,"1","R","1495","EE451","Power Systems Lab",2,5,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","641"
"1142",2019,2,4,2,5,"1","R","1496","EE452","Power Electronics and Drives Lab",2,5,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","641"
"1143",2019,2,4,2,5,"1","R","1498","EE461","Distribution System Planning and Automation",3,5,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","641"
"1144",2019,2,4,2,5,"1","R","1499","EE464","Planning an Entrepreneurial Venture",3,5,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","641"
"1145",2019,2,4,2,5,"1","R","1500","EE465","Power Quality",3,5,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","641"
"1146",2019,2,4,2,5,"1","R","1501","EE468","Renewable Energy  Systems",3,5,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","641"
"1147",2019,1,4,1,6,"1","R","1503","EC414","Image Processing",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","634"
"1148",2019,1,4,1,6,"1","R","1504","EC417","Satellite Communications",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","634"
"1149",2019,1,4,1,6,"1","R","1505","EC420","Low Power VLSI",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","634"
"1150",2019,1,4,1,6,"1","R","1506","EC411","Modern Radio Communications",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","634"
"1151",2019,1,4,1,6,"1","R","1508","EC401","Electronic Instrumentation",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","634"
"1152",2019,1,4,1,6,"1","R","1509","EC402","Microwave Engineering",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","634"
"1153",2019,1,4,1,6,"1","R","1510","EC449","Project Work Part - A",2,6,"OTHER","PRC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","634"
"1154",2019,2,4,2,6,"1","R","1511","ME435","Industrial management",3,7,"THEORY","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","642"
"1155",2019,2,4,2,6,"1","R","1513","EC491","Seminar",1,6,"OTHER","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+30","642"
"1156",2019,2,4,2,6,"1","R","1514","EC451","Optical Fiber Communication",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","642"
"1157",2019,2,4,2,6,"1","R","1515","EC499","Project Work Part - B",4,6,"OTHER","PRC","1","100+100+100+100","M1+MD+M2+E","0+0+0+30","642"
"1158",2019,2,4,2,6,"1","R","1516","EC461","Cellular and Mobile Communications",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","642"
"1159",2019,2,4,2,6,"1","R","1518","EC465","Advanced Digital Signal Processing",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","642"
"1160",2019,2,4,2,6,"1","R","1519","EC466","PC Based Instrumentation",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","642"
"1203",2019,1,4,1,5,"1","R","1574","CS440","Management Information Systems",3,4,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","633"
"1204",2019,1,4,1,5,"1","R","1575","EC440","Electronic Measurement and Instrumentation",3,6,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","633"
"1205",2019,1,4,1,5,"1","R","1576","HS440","Corporate Communication",3,12,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","633"
"1206",2019,1,4,1,5,"1","R","1577","MA440","Optimization Techniques",3,11,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","633"
"1207",2019,1,4,1,5,"1","R","1579","SM440","Human Resource Management",3,12,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","633"
"1208",2019,1,4,1,5,"1","R","1580","PH440","Nanomaterials and Technology",3,11,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","633"
"1209",2019,1,4,1,6,"1","R","1581","HS440","Corporate Communication",3,12,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","634"
"1210",2019,1,4,1,6,"1","R","1582","MA440","Optimization Techniques",3,11,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","634"
"1211",2019,1,4,1,6,"1","R","1584","SM440","Human Resource Management",3,12,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","634"
"1212",2019,1,4,1,6,"1","R","1585","CS440","Management Information Systems",3,4,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","634"
"1213",2019,1,4,1,6,"1","R","1586","PH440","Nanomaterials and Technology",3,11,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","634"
"1214",2019,1,4,1,6,"1","R","1587","EE440","New Venture Creation",3,5,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","634"
"1372",2020,1,3,1,5,"3","R","1786","SM312","Engineering Economics & Accountancy",3,12,"THEORY","HSC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","670"
"1373",2020,1,3,1,5,"3","R","1787","EE302","Electrical Machines-II",3,5,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","670"
"1374",2020,1,3,1,5,"3","R","1788","EE303","Power Systems-II",3,5,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","670"
"1375",2020,1,3,1,5,"3","R","1789","EE304","Micro Processors & Microcontrollers",3,5,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","670"
"1376",2021,1,4,1,5,"3","R","2553","CH440","Data driven Modelling",3,2,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","763"
"1377",2020,1,3,1,5,"3","R","1793","EE313","Utilization of Electrical Energy",3,5,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","670"
"1378",2020,2,3,2,5,"3","R","1794","EP399","EPICS ",2,12,"OTHER","EPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","678"
"1379",2020,2,3,2,5,"3","R","1795","EE306","Electrical Simulation  Lab",2,5,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","678"
"1380",2020,2,3,2,5,"3","R","1796","EE356","Control Systems Lab",2,5,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","678"
"1381",2020,2,3,2,5,"3","R","1798","EE305","Electrical Machines-I Lab",2,5,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","678"
"1382",2020,2,3,2,5,"3","R","1799","EE341","Seminar",1,5,"OTHER","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","678"
"1383",2020,2,3,2,5,"3","R","1800","EE353","Power System Protection ",3,5,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","678"
"1384",2020,2,3,2,5,"3","R","1801","EE354","Electrical Machines-III ",3,5,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","678"
"1385",2020,2,3,2,5,"3","R","1803","EE351","Power System Operation & Control",4,5,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","678"
"1386",2020,1,3,1,6,"3","R","1804","EP349","EPICS",2,12,"OTHER","EPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","671"
"1387",2020,1,3,1,6,"3","R","1805","EC301","Linear IC applications",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","671"
"1388",2020,1,3,1,6,"3","R","1806","EC302","Analog & Digital Communications",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","671"
"1389",2020,1,3,1,6,"3","R","1808","EC304","Antennas & propagation",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","671"
"1390",2020,1,3,1,6,"3","R","1809","EC306","Microcontrollers",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","671"
"1391",2020,1,3,1,6,"3","R","1810","EC351","Data Networks",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","671"
"1392",2020,1,3,1,6,"3","R","1811","EC3051","Optimization Techniques",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","671"
"1393",2020,2,3,2,6,"3","R","1813","EC307","Microcontrollers Lab",2,6,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","679"
"1394",2020,2,3,2,6,"3","R","1814","EC308","IC Applications Lab",2,6,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","679"
"1395",2020,2,3,2,6,"3","R","1815","EC357","Communication Systems Lab",2,6,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","679"
"1396",2020,2,3,2,6,"3","R","1816","EC358","Data Networks Lab",2,6,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","679"
"1397",2020,2,3,2,6,"3","R","1818","EC354","Information Theory & Coding",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","679"
"1398",2020,2,3,2,6,"3","R","1819","EC352","Digital Signal Processing",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","679"
"1399",2020,2,3,2,6,"3","R","1820","EC3562","Low Power VLSI",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","679"
"1400",2020,2,3,2,6,"3","R","1821","EP399","EPICS ",2,12,"OTHER","EPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","679"
"1452",2020,1,4,1,5,"2","R","1888","SM401","Industrial Management ",3,12,"THEORY","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","686"
"1453",2020,1,4,1,5,"2","R","1890","EE402","HVDC & FACTS ",3,5,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","686"
"1454",2020,1,4,1,5,"2","R","1891","EE449","Project Work -A",2,5,"OTHER","PRC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","686"
"1455",2020,1,4,1,5,"2","R","1892","EE5214","Smart Grid Technologies",3,5,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","686"
"1456",2020,1,4,1,5,"2","R","1893","EE5163","Power Quality Improvement Techniques",3,5,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","686"
"1457",2020,2,4,2,5,"2","R","1895","EE404","Embedded Systems Lab ",2,5,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","694"
"1458",2020,2,4,2,5,"2","R","1896","EE405","Power Systems Lab ",2,5,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","694"
"1459",2020,2,4,2,5,"2","R","1897","EE499","Project Work – Part B",4,5,"OTHER","PRC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1460",2020,2,4,2,5,"2","R","1898","EE5164","Electric Vehicles ",3,5,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","694"
"1461",2020,2,4,2,5,"2","R","1900","EE464","Planning an Entrepreneurial Venture",3,5,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","694"
"1462",2020,1,4,1,6,"2","R","1901","EC401","Electronic Instrumentation ",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","687"
"1463",2020,1,4,1,6,"2","R","1902","EC402","Cellular & Mobile Communication ",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","687"
"1464",2020,1,4,1,6,"2","R","1903","EC403","Advanced Digital Signal processing ",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","687"
"1465",2020,1,4,1,6,"2","R","1905","EC449","Project Work - Part A ",2,6,"OTHER","PRC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","687"
"1466",2020,1,4,1,6,"2","R","1906","EC4044","Digital Image Processing",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","687"
"1467",2020,1,4,1,6,"2","R","1907","EC4041","Fuzzy and Neuralnetworks",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","687"
"1468",2020,2,4,2,6,"2","R","1908","EC4531","Radar Engineering",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","695"
"1469",2020,2,4,2,6,"2","R","1910","SM453","Industrial and Systems Management",3,12,"THEORY","HSC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","695"
"1470",2020,2,4,2,6,"2","R","1911","EC499","Project Work – Part B",4,6,"OTHER","PRC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","695"
"1471",2020,2,4,2,6,"2","R","1912","EC407","DSP & Instrumentation Lab ",2,6,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","695"
"1472",2020,2,4,2,6,"2","R","1913","EC455","Microwave & Light wave Technologies Lab",2,6,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","695"
"1501",2021,1,4,1,5,"3","R","2558","PH440","Nanomaterials and Technology",3,11,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","763"
"1550",2020,2,4,2,5,"2","R","2012","NOC20-CS08","Programming in Java",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1551",2020,2,4,2,5,"2","R","2013","CE21-EE01","Solar Energy Basic",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1552",2020,2,4,2,5,"2","R","2014","NOC20-CE12","Electronic Waste Management- Issues and Challenges",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1553",2020,2,4,2,5,"2","R","2015","NOC20-CE13","Plastic Waste Management",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1554",2020,2,4,2,5,"2","R","2017","NOC20-CS17","Introduction to Soft Computing ",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1555",2020,2,4,2,5,"2","R","2018","NOC20-EE28","Advance Power Electronics and Control",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1556",2020,2,4,2,5,"2","R","2019","NOC20-CS28","Data Science for Engineers",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1557",2020,2,4,2,5,"2","R","2020","NOC20-CS53","An Introduction to Programming through C++",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1558",2020,2,4,2,5,"2","R","2022","NOC20-CS29","Introduction to Machine Learning",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1559",2020,2,4,2,5,"2","R","2023","NOC20-CS36","Python for Data Science",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1560",2020,2,4,2,5,"2","R","2024","NOC20-CS83","The Joy of Computing Using Python",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1561",2020,2,4,2,5,"2","R","2025","NOC20-EE03","Fuzzy Sets , Logic and Systems & Applications",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1562",2020,2,4,2,5,"2","R","2027","NOC20-EE15","Principles of Signals and Systems",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1563",2020,2,4,2,5,"2","R","2028","NOC20-EE18","Electric Vehicles -Part 1",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1564",2020,2,4,2,5,"2","R","2029","NOC20-EE20","Integrated Circuits ,Mosfets,Op-Amps and Their Applications",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1565",2020,2,4,2,5,"2","R","2030","NOC20-EE46","Network Analysis",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1566",2020,2,4,2,5,"2","R","2032","NOC20-EE84","DC Microgrid and Control System",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1567",2020,2,4,2,5,"2","R","2033","NOC20-EE97","Power Electronics",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1568",2020,2,4,2,5,"2","R","2034","NOC20-GE08","Entrepreneurship Essentials",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1569",2020,2,4,2,5,"2","R","2035","NOC20-HS06","Effective Writing",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1570",2020,2,4,2,5,"2","R","2037","NOC20-HS16","Soft Skill Development ",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1571",2020,2,4,2,5,"2","R","2038","NOC20-MG13","Sales and Distribution Management",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1572",2020,2,4,2,5,"2","R","2039","NOC21-CE03","Electronic Waste Management- Issues and Challenges",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1573",2020,2,4,2,5,"2","R","2040","NOC21-CS22","Design and Analysis of Algorithms",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1574",2020,2,4,2,5,"2","R","2042","NOC21-EE06","Image and Video Processing",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1575",2020,2,4,2,5,"2","R","2043","NOC21-EE26","A Brief Introduction to Microsensors",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1576",2020,2,4,2,5,"2","R","2044","NOC21-EE33","Introduction to Embedded system design",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1577",2020,2,4,2,5,"2","R","2045","NOC21-MG20","Consumer Behaviour",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1578",2020,2,4,2,5,"2","R","2047","NOC20-HS71","Body Language:Key to Professional Success",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1579",2020,2,4,2,5,"2","R","2048","NOC21-CS03","Programming in Java",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"1580",2020,2,4,2,6,"2","R","2049","NOC20-CS20","Cloud Computing",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1581",2020,2,4,2,6,"2","R","2050","CE20-CS22","Introduction to The Internet of Things and Embedded Systems",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1582",2020,2,4,2,6,"2","R","2052","CE20-CS46","Neural Networks and Deep Learning",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1583",2020,2,4,2,6,"2","R","2053","CE20-CS47","Object Oriented Programming with Java",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1584",2020,2,4,2,6,"2","R","2054","CE20-EC01","Wireless Communications For Everybody",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1585",2020,2,4,2,6,"2","R","2055","CE20-ME02","Wind Energy",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1586",2020,2,4,2,6,"2","R","2057","NOC20-CS08","Programming in Java",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1587",2020,2,4,2,6,"2","R","2058","NOC20-CS09","Data Base Management System",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1588",2020,2,4,2,6,"2","R","2059","NOC20-CS12","Data Mining",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1589",2020,2,4,2,6,"2","R","2060","NOC20-CS15","Embedded System Design with Arm",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1590",2020,2,4,2,6,"2","R","2062","NOC20-CS18","VLSI Physical Design",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1591",2020,2,4,2,6,"2","R","2063","NOC20-CS19","Software Testing",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1592",2020,2,4,2,6,"2","R","2064","CE19-CS45","Tools For Data Science",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1593",2020,2,4,2,6,"2","R","2065","NOC20-EE29","CMOS Digital VLSI Design",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1594",2020,2,4,2,6,"2","R","2067","CE21-MA11","Matrix Algebra for Engineers",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1595",2020,2,4,2,6,"2","R","2068","MS-ME451","VLSI Design Methodologies",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1596",2020,2,4,2,6,"2","R","2069","NOC20-CS22","Introduction to Internet of Things",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1597",2020,2,4,2,6,"2","R","2070","NOC20-CS35","The Joy of Computing Using Python",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1598",2020,2,4,2,6,"2","R","2072","NOC20-CS46","Data Analytics with Python",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1599",2020,2,4,2,6,"2","R","2073","NOC20-CS55","Google Cloud Computing Foundation Course",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1600",2020,2,4,2,6,"2","R","2074","NOC20-EE15","Principles of Signals and Systems",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1601",2020,2,4,2,6,"2","R","2075","NOC20-EE31","Discrete Time Signal Processing",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1602",2020,2,4,2,6,"2","R","2077","NOC20-GE05","Matlab Programming for Numarical Computation",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1603",2020,2,4,2,6,"2","R","2078","NOC20-HS06","Effective Writing",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1604",2020,2,4,2,6,"2","R","2079","NOC20-HS13","Emotional Intelligence",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1605",2020,2,4,2,6,"2","R","2080","NOC20-HS16","Soft Skill Development",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1606",2020,2,4,2,6,"2","R","2082","NOC20-HS43","Developing Soft Skills and Personality",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1607",2020,2,4,2,6,"2","R","2083","NOC20-HS54","Patent Drafting for Beginners",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1608",2020,2,4,2,6,"2","R","2084","NOC20-MG25","Global Marketing Management",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1609",2020,2,4,2,6,"2","R","2085","NOC20-PH13","Optical Sensors",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1610",2020,2,4,2,6,"2","R","2087","NOC20-CS26","Programming, Data Structures and Algorithms using Python",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"1626",2021,1,4,1,6,"3","R","2563","HS440","Corporate Communication",3,12,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","764"
"1659",2020,2,3,2,5,"3","R","2149","CH392","Industrial Pollution Control",3,2,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","678"
"1660",2020,2,3,2,5,"3","R","2150","CS390","Object Oriented Programming",3,4,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","678"
